"general","specific","class","api_name"
"execution","TestQueues","LONG_LASTING_QUERY","com.facebook.presto.execution.TestQueues.LONG_LASTING_QUERY"
"execution","TestQueues","TestQueues","com.facebook.presto.execution.TestQueues.newSession"
"metadata","PolymorphicScalarFunctionBuilder","MethodAndNativeContainerTypes","com.facebook.presto.metadata.PolymorphicScalarFunctionBuilder.MethodAndNativeContainerTypes"
"metadata","PolymorphicScalarFunctionBuilder","MethodsGroup","com.facebook.presto.metadata.PolymorphicScalarFunctionBuilder.MethodsGroup"
"metadata","PolymorphicScalarFunctionBuilder","SpecializeContext","com.facebook.presto.metadata.PolymorphicScalarFunctionBuilder.SpecializeContext"
"spi","spi","SchemaNotFoundException","com.facebook.presto.spi.SchemaNotFoundException"
"spi","spi","TableNotFoundException","com.facebook.presto.spi.TableNotFoundException"
"spi","StandardErrorCode","PROCEDURE_NOT_FOUND","com.facebook.presto.spi.StandardErrorCode.PROCEDURE_NOT_FOUND"
"testing","TestingAccessControlManager","ADD_COLUMN","com.facebook.presto.testing.TestingAccessControlManager.TestingPrivilegeType.ADD_COLUMN"
"testing","TestingAccessControlManager","CREATE_SCHEMA","com.facebook.presto.testing.TestingAccessControlManager.TestingPrivilegeType.CREATE_SCHEMA"
"testing","TestingAccessControlManager","CREATE_TABLE","com.facebook.presto.testing.TestingAccessControlManager.TestingPrivilegeType.CREATE_TABLE"
"testing","TestingAccessControlManager","CREATE_VIEW","com.facebook.presto.testing.TestingAccessControlManager.TestingPrivilegeType.CREATE_VIEW"
"testing","TestingAccessControlManager","CREATE_VIEW_WITH_SELECT_COLUMNS","com.facebook.presto.testing.TestingAccessControlManager.TestingPrivilegeType.CREATE_VIEW_WITH_SELECT_COLUMNS"
"testing","TestingAccessControlManager","DELETE_TABLE","com.facebook.presto.testing.TestingAccessControlManager.TestingPrivilegeType.DELETE_TABLE"
"testing","TestingAccessControlManager","DROP_COLUMN","com.facebook.presto.testing.TestingAccessControlManager.TestingPrivilegeType.DROP_COLUMN"
"testing","TestingAccessControlManager","DROP_SCHEMA","com.facebook.presto.testing.TestingAccessControlManager.TestingPrivilegeType.DROP_SCHEMA"
"testing","TestingAccessControlManager","DROP_TABLE","com.facebook.presto.testing.TestingAccessControlManager.TestingPrivilegeType.DROP_TABLE"
"testing","TestingAccessControlManager","DROP_VIEW","com.facebook.presto.testing.TestingAccessControlManager.TestingPrivilegeType.DROP_VIEW"
"testing","TestingAccessControlManager","INSERT_TABLE","com.facebook.presto.testing.TestingAccessControlManager.TestingPrivilegeType.INSERT_TABLE"
"testing","TestingAccessControlManager","RENAME_COLUMN","com.facebook.presto.testing.TestingAccessControlManager.TestingPrivilegeType.RENAME_COLUMN"
"testing","TestingAccessControlManager","RENAME_SCHEMA","com.facebook.presto.testing.TestingAccessControlManager.TestingPrivilegeType.RENAME_SCHEMA"
"testing","TestingAccessControlManager","RENAME_TABLE","com.facebook.presto.testing.TestingAccessControlManager.TestingPrivilegeType.RENAME_TABLE"
"testing","TestingAccessControlManager","SELECT_COLUMN","com.facebook.presto.testing.TestingAccessControlManager.TestingPrivilegeType.SELECT_COLUMN"
"testing","TestingAccessControlManager","SET_SESSION","com.facebook.presto.testing.TestingAccessControlManager.TestingPrivilegeType.SET_SESSION"
"testing","TestingAccessControlManager","SET_USER","com.facebook.presto.testing.TestingAccessControlManager.TestingPrivilegeType.SET_USER"
"SystemSessionProperties","SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.isDefaultFilterFactorEnabled"
"block","BlockAssertions","BlockAssertions","com.facebook.presto.block.BlockAssertions.createRandomLongsBlock"
"block","BlockAssertions","BlockAssertions","com.facebook.presto.block.BlockAssertions.createRleBlockWithRandomValue"
"cost","cost","StatsAndCosts","com.facebook.presto.cost.StatsAndCosts"
"metadata","metadata","InMemoryNodeManager","com.facebook.presto.metadata.InMemoryNodeManager"
"metadata","metadata","SqlOperator","com.facebook.presto.metadata.SqlOperator"
"metadata","metadata","InsertTableHandle","com.facebook.presto.metadata.InsertTableHandle"
"metadata","metadata","TableLayout","com.facebook.presto.metadata.TableLayout"
"metadata","metadata","TableMetadata","com.facebook.presto.metadata.TableMetadata"
"spi","spi","ConnectorInsertTableHandle","com.facebook.presto.spi.ConnectorInsertTableHandle"
"spi","spi","ConnectorOutputTableHandle","com.facebook.presto.spi.ConnectorOutputTableHandle"
"spi","spi","CatalogSchemaTableName","com.facebook.presto.spi.CatalogSchemaTableName"
"spi","SystemTable","Distribution","com.facebook.presto.spi.SystemTable.Distribution"
"spi","plan","MarkDistinctNode","com.facebook.presto.spi.plan.MarkDistinctNode"
"spi","spi","ConnectorPageSink","com.facebook.presto.spi.ConnectorPageSink"
"spi","spi","PageSinkContext","com.facebook.presto.spi.PageSinkContext"
"spi","connector","ConnectorPageSinkProvider","com.facebook.presto.spi.connector.ConnectorPageSinkProvider"
"split","split","RemoteSplit","com.facebook.presto.split.RemoteSplit"
"testing","testing","TestingHandle","com.facebook.presto.testing.TestingHandle"
"verifier","prestoaction","EMPTY_STATS","com.facebook.presto.verifier.prestoaction.QueryActionStats.EMPTY_STATS"
"operator","operator","PartitionFunction","com.facebook.presto.operator.PartitionFunction"
"operator","UpdateMemory","NOOP","com.facebook.presto.operator.UpdateMemory.NOOP"
"operator","operator","SpillContext","com.facebook.presto.operator.SpillContext"
"operator","LimitOperator","LimitOperatorFactory","com.facebook.presto.operator.LimitOperator.LimitOperatorFactory"
"operator","OperatorAssertion","OperatorAssertion","com.facebook.presto.operator.OperatorAssertion.toMaterializedResult"
"operator","scalar","ArgumentProperty","com.facebook.presto.operator.scalar.BuiltInScalarFunctionImplementation.ArgumentProperty.functionTypeArgumentProperty"
"operator","GroupIdOperator","GroupIdOperatorFactory","com.facebook.presto.operator.GroupIdOperator.GroupIdOperatorFactory"
"operator","operator","HashGenerator","com.facebook.presto.operator.HashGenerator"
"operator","operator","InterpretedHashGenerator","com.facebook.presto.operator.InterpretedHashGenerator"
"operator","OperatorAssertion","OperatorAssertion","com.facebook.presto.operator.OperatorAssertion.assertOperatorEqualsIgnoreOrder"
"operator","HashBuilderOperator","HashBuilderOperatorFactory","com.facebook.presto.operator.HashBuilderOperator.HashBuilderOperatorFactory"
"operator","ValuesOperator","ValuesOperatorFactory","com.facebook.presto.operator.ValuesOperator.ValuesOperatorFactory"
"operator","exchange","LocalExchangeFactory","com.facebook.presto.operator.exchange.LocalExchange.LocalExchangeFactory"
"operator","exchange","LocalExchangeSinkFactoryId","com.facebook.presto.operator.exchange.LocalExchange.LocalExchangeSinkFactoryId"
"operator","exchange","LocalExchangeSinkOperatorFactory","com.facebook.presto.operator.exchange.LocalExchangeSinkOperator.LocalExchangeSinkOperatorFactory"
"operator","operator","DriverContext","com.facebook.presto.operator.DriverContext"
"operator","ScanFilterAndProjectOperator","ScanFilterAndProjectOperatorFactory","com.facebook.presto.operator.ScanFilterAndProjectOperator.ScanFilterAndProjectOperatorFactory"
"operator","operator","SourceOperator","com.facebook.presto.operator.SourceOperator"
"operator","operator","SourceOperatorFactory","com.facebook.presto.operator.SourceOperatorFactory"
"operator","TableScanOperator","TableScanOperatorFactory","com.facebook.presto.operator.TableScanOperator.TableScanOperatorFactory"
"operator","project","CursorProcessor","com.facebook.presto.operator.project.CursorProcessor"
"operator","project","PageProcessor","com.facebook.presto.operator.project.PageProcessor"
"operator","exchange","LocalExchangeSourceOperatorFactory","com.facebook.presto.operator.exchange.LocalExchangeSourceOperator.LocalExchangeSourceOperatorFactory"
"operator","index","PageBuffer","com.facebook.presto.operator.index.PageBuffer"
"operator","index","PageBufferOperatorFactory","com.facebook.presto.operator.index.PageBufferOperator.PageBufferOperatorFactory"
"operator","scalar","FunctionAssertions","com.facebook.presto.operator.scalar.FunctionAssertions"
"operator","scalar","ScalarFromAnnotationsParser","com.facebook.presto.operator.scalar.annotations.ScalarFromAnnotationsParser"
"operator","scalar","SqlInvokedScalarFromAnnotationsParser","com.facebook.presto.operator.scalar.annotations.SqlInvokedScalarFromAnnotationsParser"
"operator","window","WindowAnnotationsParser","com.facebook.presto.operator.window.WindowAnnotationsParser"
"operator","operator","Operator","com.facebook.presto.operator.Operator"
"SystemSessionProperties","SystemSessionProperties","PARTIAL_MERGE_PUSHDOWN_STRATEGY","com.facebook.presto.SystemSessionProperties.PARTIAL_MERGE_PUSHDOWN_STRATEGY"
"cost","CostCalculatorWithEstimatedExchanges","CostCalculatorWithEstimatedExchanges","com.facebook.presto.cost.CostCalculatorWithEstimatedExchanges.calculateJoinInputCost"
"cost","CostCalculatorWithEstimatedExchanges","CostCalculatorWithEstimatedExchanges","com.facebook.presto.cost.CostCalculatorWithEstimatedExchanges.calculateLocalRepartitionCost"
"cost","CostCalculatorWithEstimatedExchanges","CostCalculatorWithEstimatedExchanges","com.facebook.presto.cost.CostCalculatorWithEstimatedExchanges.calculateRemoteGatherCost"
"cost","CostCalculatorWithEstimatedExchanges","CostCalculatorWithEstimatedExchanges","com.facebook.presto.cost.CostCalculatorWithEstimatedExchanges.calculateRemoteRepartitionCost"
"cost","CostCalculatorWithEstimatedExchanges","CostCalculatorWithEstimatedExchanges","com.facebook.presto.cost.CostCalculatorWithEstimatedExchanges.calculateRemoteReplicateCost"
"execution","buffer","BROADCAST","com.facebook.presto.execution.buffer.OutputBuffers.BufferType.BROADCAST"
"spi","spi","ConnectorNewTableLayout","com.facebook.presto.spi.ConnectorNewTableLayout"
"spi","spi","NotFoundException","com.facebook.presto.spi.NotFoundException"
"spi","connector","ConnectorOutputMetadata","com.facebook.presto.spi.connector.ConnectorOutputMetadata"
"spi","statistics","ComputedStatistics","com.facebook.presto.spi.statistics.ComputedStatistics"
"spi","StandardErrorCode","PERMISSION_DENIED","com.facebook.presto.spi.StandardErrorCode.PERMISSION_DENIED"
"spi","plan","FINAL","com.facebook.presto.spi.plan.AggregationNode.Step.FINAL"
"operator","operator","OperatorFactory","com.facebook.presto.operator.OperatorFactory"
"operator","operator","OutputFactory","com.facebook.presto.operator.OutputFactory"
"operator","OperatorAssertion","OperatorAssertion","com.facebook.presto.operator.OperatorAssertion.dropChannel"
"operator","OperatorAssertion","OperatorAssertion","com.facebook.presto.operator.OperatorAssertion.without"
"operator","scalar","APPLY_FUNCTION","com.facebook.presto.operator.scalar.ApplyFunction.APPLY_FUNCTION"
"operator","scalar","JSON_FACTORY","com.facebook.presto.operator.scalar.JsonOperators.JSON_FACTORY"
"operator","repartition","PartitionedOutputOperator","com.facebook.presto.operator.repartition.PartitionedOutputOperator"
"operator","TestDriverStats","TestDriverStats","com.facebook.presto.operator.TestDriverStats.assertExpectedDriverStats"
"operator","TestOperatorStats","TestOperatorStats","com.facebook.presto.operator.TestOperatorStats.assertExpectedOperatorStats"
"operator","annotations","FunctionsParserHelper","com.facebook.presto.operator.annotations.FunctionsParserHelper.containsImplementationDependencyAnnotation"
"operator","aggregation","MAX_FUNCTION_MEMORY","com.facebook.presto.operator.aggregation.TypedSet.MAX_FUNCTION_MEMORY"
"operator","AggregationOperator","AggregationOperatorFactory","com.facebook.presto.operator.AggregationOperator.AggregationOperatorFactory"
"operator","MergeOperator","MergeOperatorFactory","com.facebook.presto.operator.MergeOperator.MergeOperatorFactory"
"operator","OperatorAssertion","OperatorAssertion","com.facebook.presto.operator.OperatorAssertion.toPages"
"operator","unnest","UnnestOperator","com.facebook.presto.operator.unnest.UnnestOperator"
"operator","operator","ExchangeClient","com.facebook.presto.operator.ExchangeClient"
"operator","project","MAX_BATCH_SIZE","com.facebook.presto.operator.project.PageProcessor.MAX_BATCH_SIZE"
"operator","ExchangeOperator","ExchangeOperatorFactory","com.facebook.presto.operator.ExchangeOperator.ExchangeOperatorFactory"
"operator","operator","Driver","com.facebook.presto.operator.Driver"
"operator","operator","DriverFactory","com.facebook.presto.operator.DriverFactory"
"operator","operator","LookupJoinOperators","com.facebook.presto.operator.LookupJoinOperators"
"operator","operator","NoOpFragmentResultCacheManager","com.facebook.presto.operator.NoOpFragmentResultCacheManager"
"operator","operator","StageExecutionDescriptor","com.facebook.presto.operator.StageExecutionDescriptor"
"operator","operator","TableCommitContext","com.facebook.presto.operator.TableCommitContext"
"operator","index","IndexJoinLookupStats","com.facebook.presto.operator.index.IndexJoinLookupStats"
"operator","FileFragmentResultCacheManager","CacheKey","com.facebook.presto.operator.FileFragmentResultCacheManager.CacheKey"
"operator","operator","OperatorInfo","com.facebook.presto.operator.OperatorInfo"
"operator","operator","TableFinishInfo","com.facebook.presto.operator.TableFinishInfo"
"operator","SpillingUtils","SpillingUtils","com.facebook.presto.operator.SpillingUtils.checkSpillSucceeded"
"operator","aggregation","BlockPositionState","com.facebook.presto.operator.aggregation.state.BlockPositionState"
"operator","aggregation","BlockPositionStateSerializer","com.facebook.presto.operator.aggregation.state.BlockPositionStateSerializer"
"operator","aggregation","NullableBooleanState","com.facebook.presto.operator.aggregation.state.NullableBooleanState"
"operator","operator","FilterAndProjectOperator","com.facebook.presto.operator.FilterAndProjectOperator"
"operator","operator","FragmentResultCacheManager","com.facebook.presto.operator.FragmentResultCacheManager"
"operator","TopNOperator","TopNOperatorFactory","com.facebook.presto.operator.TopNOperator.TopNOperatorFactory"
"operator","JoinProbe","JoinProbeFactory","com.facebook.presto.operator.JoinProbe.JoinProbeFactory"
"operator","LookupSourceProvider","LookupSourceLease","com.facebook.presto.operator.LookupSourceProvider.LookupSourceLease"
"operator","PartitionedConsumption","Partition","com.facebook.presto.operator.PartitionedConsumption.Partition"
"Mockito","Mockito","Mockito","org.mockito.Mockito.same"
"TransactionBuilder","TransactionBuilder","TransactionBuilder","com.facebook.presto.transaction.TransactionBuilder.transaction"
"block","block","BlockJsonSerde","com.facebook.presto.block.BlockJsonSerde"
"metadata","metadata","HandleJsonModule","com.facebook.presto.metadata.HandleJsonModule"
"metadata","metadata","HandleResolver","com.facebook.presto.metadata.HandleResolver"
"spi","function","FunctionImplementationType","com.facebook.presto.spi.function.FunctionImplementationType"
"spi","transaction","READ_UNCOMMITTED","com.facebook.presto.spi.transaction.IsolationLevel.READ_UNCOMMITTED"
"spi","transaction","IsolationLevel","com.facebook.presto.spi.transaction.IsolationLevel.checkConnectorSupports"
"spi","schedule","NO_PREFERENCE","com.facebook.presto.spi.schedule.NodeSelectionStrategy.NO_PREFERENCE"
"spi","function","ScalarOperator","com.facebook.presto.spi.function.ScalarOperator"
"spi","function","SqlInvokedScalarFunction","com.facebook.presto.spi.function.SqlInvokedScalarFunction"
"spi","transaction","SERIALIZABLE","com.facebook.presto.spi.transaction.IsolationLevel.SERIALIZABLE"
"tdigest","TDigestUtils","TDigestUtils","com.facebook.presto.tdigest.TDigestUtils.maxSize"
"tdigest","TDigestUtils","TDigestUtils","com.facebook.presto.tdigest.TDigestUtils.normalizer"
"tdigest","TDigestUtils","TDigestUtils","com.facebook.presto.tdigest.TDigestUtils.reverse"
"tdigest","TDigestUtils","TDigestUtils","com.facebook.presto.tdigest.TDigestUtils.sort"
"undefined","undefined","SequencePageBuilder","com.facebook.presto.SequencePageBuilder"
"tdigest","TDigestUtils","TDigestUtils","com.facebook.presto.tdigest.TDigestUtils.weightedAverage"
"testing","TestingHandle","INSTANCE","com.facebook.presto.testing.TestingHandle.INSTANCE"
"type","type","TypeDeserializer","com.facebook.presto.type.TypeDeserializer"
"operator","PageAssertions","PageAssertions","com.facebook.presto.operator.PageAssertions.createPageWithRandomData"
"operator","index","PageRecordSet","com.facebook.presto.operator.index.PageRecordSet"
"operator","project","PageProjectionWithOutputs","com.facebook.presto.operator.project.PageProjectionWithOutputs"
"operator","project","LazyPagePageProjection","com.facebook.presto.operator.project.TestPageProcessor.LazyPagePageProjection"
"operator","project","SelectAllFilter","com.facebook.presto.operator.project.TestPageProcessor.SelectAllFilter"
"operator","exchange","LocalPartitionGenerator","com.facebook.presto.operator.exchange.LocalPartitionGenerator"
"operator","StageExecutionDescriptor","UNGROUPED_EXECUTION","com.facebook.presto.operator.StageExecutionDescriptor.StageExecutionStrategy.UNGROUPED_EXECUTION"
"operator","operator","FragmentCacheStats","com.facebook.presto.operator.FragmentCacheStats"
"operator","JoinStatisticsCounter","HISTOGRAM_BUCKETS","com.facebook.presto.operator.JoinStatisticsCounter.HISTOGRAM_BUCKETS"
